Rank,Type,SubType,Value,Role,version,id,key,name,HardCCs,title,blurb,Tag1,Tag2,partype,info.attack,info.defense,info.magic,info.difficulty,image.full,image.sprite,image.group,image.x,image.y,image.w,image.h,stats.hp,stats.hpperlevel,stats.mp,stats.mpperlevel,stats.movespeed,stats.armor,stats.armorperlevel,stats.spellblock,stats.spellblockperlevel,stats.attackrange,stats.hpregen,stats.hpregenperlevel,stats.mpregen,stats.mpregenperlevel,stats.crit,stats.critperlevel,stats.attackdamage,stats.attackdamageperlevel,stats.attackspeedperlevel,stats.attackspeed,Items0,Items1,Items2,win_rate,pick_rate,ban_rate,pick_ban_rate,average_KDA,duration0-20_total,duration0-20_wins,duration0-20_winrate,duration20-25_total,duration20-25_wins,duration20-25_winrate,duration25-30_total,duration25-30_wins,duration25-30_winrate,duration30-35_total,duration30-35_wins,duration30-35_winrate,duration35+_total,duration35+_wins,duration35+_winrate,Allies0_winrate,Allies0_samples,Allies1_winrate,Allies1_samples,Allies2_winrate,Allies2_samples,Counters0_winrate,Counters0_samples,Counters1_winrate,Counters1_samples,Counters2_winrate,Counters2_samples
2,Runes,Runes2,Transcendence,Mid,9.22.1,Veigar,45,Veigar,TRUE,the Tiny Master of Evil,"An enthusiastic master of dark sorcery, Veigar has embraced powers that few mortals dare approach. As a free-spirited inhabitant of Bandle City, he longed to push beyond the limitations of yordle magic, and turned instead to arcane texts that had been...",Mage',,Mana,2,2,10,7,Veigar.png,champion4.png,champion,336,0,48,48,505,94,490,26,340,22.55,3.75,30,0.5,550,6.5,0.6,8,0.8,0,0,50.71,2.625,2.24,0.625,3020,3285,1056,0.498046288,0.077085264,0.034221501,0.111306766,2.076579966,382,174,0.455497382,709,350,0.493653032,934,465,0.497858672,776,398,0.512886598,526,270,0.513307985,0.714285714,73,0.708333333,73,0.684210526,73,0.285714286,83,0.337662338,83,0.348837209,83
2,Runes,Runes2,Transcendence,Mid,9.22.1,Velkoz,161,Vel'Koz,TRUE,the Eye of the Void,"It is unclear if Vel'Koz was the first Void-spawn to emerge on Runeterra, but there has certainly never been another to match his level of cruel, calculating sentience. While his kin devour or defile everything around them, he seeks instead to...",Mage',,Mana,2,2,10,8,Velkoz.png,champion4.png,champion,384,0,48,48,520,88,469,21,340,21.88,3.5,30,0.5,525,5.5,0.55,8,0.8,0,0,54.9379,3.1416,1.36,0.625,3020,3285,3098,0.495901639,0.056533828,0.009545876,0.066079703,1.926749703,249,119,0.477911647,523,276,0.527724665,740,388,0.524324324,512,252,0.4921875,416,175,0.420673077,0.8,28,0.75,28,0.739130435,28,0.1875,58,0.291666667,58,0.333333333,58
2,Runes,Runes2,SummonAery,Mid,9.22.1,Viktor,112,Viktor,TRUE,the Machine Herald,"The herald of a new age of technology, Viktor has devoted his life to the advancement of humankind. An idealist who seeks to lift the people of Zaun to a new level of understanding, he believes that only by embracing a glorious evolution of technology...",Mage',,Mana,2,4,10,9,Viktor.png,champion4.png,champion,0,48,48,48,530,90,405,25,335,23,4,30,0.5,525,8,0.65,8,0.8,0,0,53,3,2.11,0.658,3198,3020,1056,0.482912333,0.031186284,0.003313253,0.034499537,2.074221632,177,78,0.440677966,304,159,0.523026316,386,185,0.479274611,274,128,0.467153285,205,100,0.487804878,0.724137931,29,0.7,29,0.684210526,29,0.214285714,42,0.233333333,42,0.238095238,42
2,Runes,Runes2,NimbusCloak,Mid,9.22.1,Vladimir,8,Vladimir,FALSE,the Crimson Reaper,"A fiend with a thirst for mortal blood, Vladimir has influenced the affairs of Noxus since the empire's earliest days. In addition to unnaturally extending his life, his mastery of hemomancy allows him to control the minds and bodies of others as easily...",Mage',,Crimson Rush,2,6,8,7,Vladimir.png,champion4.png,champion,48,48,48,48,537,96,2,0,330,23,3.3,30,0.5,450,7,0.6,0,0,0,0,55,3,2,0.658,3152,3020,3157,0.492916667,0.111214087,0.304402224,0.415616311,2.00700611,579,266,0.459412781,1135,517,0.455506608,1476,730,0.494579946,995,523,0.525628141,615,330,0.536585366,0.666666667,120,0.647058824,120,0.645454545,120,0.366197183,126,0.366197183,126,0.371428571,126
2,Runes,Runes2,Scorch,Mid,9.22.1,Xerath,101,Xerath,TRUE,the Magus Ascendant,"Xerath is an Ascended Magus of ancient Shurima, a being of arcane energy writhing in the broken shards of a magical sarcophagus. For millennia, he was trapped beneath the desert sands, but the rise of Shurima freed him from his ancient prison. Driven...",Mage',,Mana,1,3,10,8,Xerath.png,champion4.png,champion,240,48,48,48,526,92,459,22,340,21.88,3.5,30,0.5,525,5.5,0.55,8,0.8,0,0,54.7,3,1.36,0.625,3020,3285,1056,0.506885829,0.052154773,0.013438369,0.065593142,2.027725437,278,168,0.604316547,489,255,0.521472393,602,301,0.5,517,244,0.471953578,365,173,0.473972603,0.72972973,39,0.71875,39,0.684210526,39,0.227272727,69,0.307692308,69,0.333333333,69
2,Runes,Runes2,RavenousHunter,Mid,9.22.1,Yasuo,157,Yasuo,TRUE,the Unforgiven,"An Ionian of deep resolve, Yasuo is an agile swordsman who wields the air itself against his enemies. As a proud young man, he was falsely accused of murdering his master—unable to prove his innocence, he was forced to slay his own brother in self...",Fighter',Assassin',Flow,8,4,4,10,Yasuo.png,champion4.png,champion,336,48,48,48,523,87,100,0,345,30,3.4,30,1.25,175,6.5,0.9,0,0,0,0,60,3.2,2.5,0.697,3006,3031,3087,0.497774654,0.197822057,0.500996293,0.69881835,1.959971487,1043,544,0.521572387,2101,1040,0.49500238,2529,1243,0.491498616,1801,877,0.486951694,1064,546,0.513157895,0.694444444,265,0.613793103,265,0.612244898,265,0.412621359,226,0.417218543,226,0.419354839,226
2,Runes,Runes2,UltimateHunter,Mid,9.22.1,Zed,238,Zed,FALSE,the Master of Shadows,"Utterly ruthless and without mercy, Zed is the leader of the Order of Shadow, an organization he created with the intent of militarizing Ionia's magical and martial traditions to drive out Noxian invaders. During the war, desperation led him to unlock...",Assassin',,Energy,9,2,1,7,Zed.png,champion4.png,champion,48,96,48,48,584,85,200,0,345,32,3.5,32.1,1.25,125,7,0.65,50,0,0,0,63,3.4,3.3,0.651,3147,3142,3111,0.520088736,0.093999073,0.296362373,0.390361446,2.380915737,455,239,0.525274725,868,440,0.506912442,1190,612,0.514285714,907,456,0.50275634,637,363,0.569858713,0.769230769,108,0.705882353,108,0.7,108,0.35,115,0.377777778,115,0.4,115
2,Runes,Runes2,Transcendence,Mid,9.22.1,Ziggs,115,Ziggs,TRUE,the Hexplosives Expert,"With a love of big bombs and short fuses, the yordle Ziggs is an explosive force of nature. As an inventor's assistant in Piltover, he was bored by his predictable life and befriended a mad, blue-haired bomber named Jinx. After a wild night on the town...",Mage',,Mana,2,4,9,4,Ziggs.png,champion4.png,champion,96,96,48,48,536,92,480,23.5,325,21.544,3.3,30,0.5,550,6.5,0.6,8,0.8,0,0,54.208,3.1,2,0.656,3020,3285,1056,0.526850508,0.015963855,0.000880445,0.0168443,2.027405422,86,51,0.593023256,142,74,0.521126761,202,105,0.51980198,142,71,0.5,117,62,0.52991453,0.833333333,23,0.823529412,23,0.727272727,23,0.277777778,13,0.333333333,13,0.357142857,13
2,Runes,Runes2,CosmicInsight,Mid,9.22.1,Zilean,26,Zilean,TRUE,the Chronokeeper,"Once a powerful Icathian mage, Zilean became obsessed with the passage of time after witnessing his homeland's destruction by the Void. Unable to spare even a minute to grieve the catastrophic loss, he called upon ancient temporal magic to divine all...",Support',Mage',Mana,2,5,8,6,Zilean.png,champion4.png,champion,144,96,48,48,504,82,452,30,335,24,3.8,30,0.5,550,5.5,0.5,11.335,0.8,0,0,51.64,3,2.13,0.625,3020,3098,3117,0.507153076,0.032391103,0.007367933,0.039759036,1.557033936,173,81,0.468208092,324,154,0.475308642,371,194,0.522911051,303,157,0.518151815,227,123,0.54185022,0.785714286,7,0.714285714,7,0.7,7,0.2,34,0.315789474,34,0.333333333,34
2,Runes,Runes2,Electrocute,Mid,9.22.1,Zoe,142,Zoe,TRUE,the Aspect of Twilight,"As the embodiment of mischief, imagination, and change, Zoe acts as the cosmic messenger of Targon, heralding major events that reshape worlds. Her mere presence warps the arcane mathematics governing realities, sometimes causing cataclysms without...",Mage',Support',Mana,1,7,8,5,Zoe.png,champion4.png,champion,192,96,48,48,560,92,425,25,340,20.8,3.5,30,0.5,550,6.5,0.6,8,0.65,0,0,58,3.3,2.5,0.625,3020,3285,1056,0.491764706,0.029541242,0.033248378,0.06278962,2.22804266,166,85,0.512048193,298,167,0.560402685,405,196,0.483950617,239,112,0.468619247,167,67,0.401197605,0.923076923,27,0.666666667,27,0.655172414,27,0.275862069,40,0.285714286,40,0.294117647,40
2,Runes,Runes2,Overgrowth,Support,9.22.1,Alistar,12,Alistar,TRUE,the Minotaur,"Always a mighty warrior with a fearsome reputation, Alistar seeks revenge for the death of his clan at the hands of the Noxian empire. Though he was enslaved and forced into the life of a gladiator, his unbreakable will was what kept him from truly...",Tank',Support',Mana,6,9,5,7,Alistar.png,champion0.png,champion,144,0,48,48,573.36,106,350,40,330,44,3.5,32.1,1.25,125,8.5,0.85,8.5,0.8,0,0,61.1116,3.62,2.125,0.625,3117,3401,3109,0.453496756,0.032136237,0.008989805,0.041126043,1.317983821,164,72,0.43902439,344,128,0.372093023,406,191,0.47044335,302,162,0.536423841,171,76,0.444444444,0.692307692,3,0.666666667,3,0.608695652,3,0.166666667,22,0.230769231,22,0.238095238,22
2,Runes,Runes2,RelentlessHunter,Support,9.22.1,Bard,432,Bard,TRUE,the Wandering Caretaker,"A traveler from beyond the stars, Bard is an agent of serendipity who fights to maintain a balance where life can endure the indifference of chaos. Many Runeterrans sing songs that ponder his extraordinary nature, yet they all agree that the cosmic...",Support',Mage',Mana,4,4,5,9,Bard.png,champion0.png,champion,0,48,48,48,575,89,350,50,330,34,4,30,0.5,500,5.5,0.55,6,0.45,0,0,52,3,2,0.625,3117,3092,3107,0.518686297,0.040917516,0.003521779,0.044439296,1.574563542,218,115,0.527522936,385,201,0.522077922,522,255,0.488505747,367,188,0.51226158,274,157,0.572992701,0.7,5,0.7,5,0.695652174,5,0.3,51,0.315789474,51,0.318181818,51
2,Runes,Runes2,BiscuitDelivery,Support,9.22.1,Blitzcrank,53,Blitzcrank,TRUE,the Great Steam Golem,"Blitzcrank is an enormous, near-indestructible automaton from Zaun, originally built to dispose of hazardous waste. However, he found this primary purpose too restricting, and modified his own form to better serve the fragile people of the Sump...",Tank',Fighter',Mana,4,8,5,4,Blitzcrank.png,champion0.png,champion,48,48,48,48,582.6,95,267.2,40,325,40,3.5,32.1,1.25,125,8.5,0.75,8.5,0.8,0,0,61.54,3.5,1.13,0.625,3117,3401,3050,0.52494382,0.103104727,0.397289157,0.500393883,1.426370866,530,291,0.549056604,1070,597,0.557943925,1333,717,0.537884471,982,464,0.472505092,535,267,0.499065421,0.833333333,5,0.741935484,5,0.707317073,5,0.380952381,111,0.389830508,111,0.403846154,111
2,Runes,Runes2,EyeballCollection,Support,9.22.1,Brand,63,Brand,TRUE,the Burning Vengeance,"Once a tribesman of the icy Freljord named Kegan Rodhe, the creature known as Brand is a lesson in the temptation of greater power. Seeking one of the legendary World Runes, Kegan betrayed his companions and seized it for himself—and, in an instant, the...",Mage',,Mana,2,2,9,4,Brand.png,champion0.png,champion,96,48,48,48,519.68,88,469,21,340,21.88,3.5,30,0.5,550,5.5,0.55,10.665,0.6,0,0,57.04,3,1.36,0.625,3020,3151,3116,0.500394945,0.058665431,0.047961075,0.106626506,1.722745307,290,153,0.527586207,554,274,0.494584838,714,348,0.487394958,531,270,0.508474576,443,222,0.501128668,0.842105263,14,0.692307692,14,0.692307692,14,0.298507463,89,0.318181818,89,0.375,89
2,Runes,Runes2,BonePlating,Support,9.22.1,Braum,201,Braum,TRUE,the Heart of the Freljord,"Blessed with massive biceps and an even bigger heart, Braum is a beloved hero of the Freljord. Every mead hall north of Frostheld toasts his legendary strength, said to have felled a forest of oaks in a single night, and punched an entire mountain into...",Support',Tank',Mana,3,9,4,3,Braum.png,champion0.png,champion,144,48,48,48,540,87,310.6,45,335,47,4,32.1,1.25,125,8,1,6,0.8,0,0,55.376,3.2,3.5,0.644,3401,3117,3109,0.46578141,0.02268304,0.005885079,0.028568119,1.258741259,134,60,0.447761194,219,93,0.424657534,288,125,0.434027778,220,121,0.55,118,57,0.483050847,0.761904762,1,0.684210526,1,0.666666667,1,0.166666667,20,0.227272727,20,0.238095238,20
2,Runes,Runes2,CosmicInsight,Support,9.22.1,Fiddlesticks,9,Fiddlesticks,TRUE,the Harbinger of Doom,"Fiddlesticks is a ghastly, living scarecrow who stalks the darkness, wielding a cruel scythe and preying upon the unwary. Once a lonely man accused of bringing famine to his village, he was tied up and left to starve in his own barren field. Resurrected...",Mage',Support',Mana,2,3,9,9,Fiddlesticks.png,champion0.png,champion,336,96,48,48,524.4,80,500,28,335,30,3.5,30,0.5,480,5.5,0.6,8,0.8,0,0,48.36,2.625,2.11,0.625,3157,3020,3098,0.5,0.032205746,0.010866543,0.043072289,1.647105652,184,86,0.467391304,325,156,0.48,372,189,0.508064516,324,162,0.5,185,102,0.551351351,0.711111111,19,0.705882353,19,0.7,19,0.2,46,0.263157895,46,0.310344828,46
2,Runes,Runes2,BonePlating,Support,9.22.1,Galio,3,Galio,TRUE,the Colossus,"Outside the gleaming city of Demacia, the stone colossus Galio keeps vigilant watch. Built as a bulwark against enemy mages, he often stands motionless for decades until the presence of powerful magic stirs him to life. Once activated, Galio makes the...",Tank',Mage',Mana,1,10,6,5,Galio.png,champion1.png,champion,0,0,48,48,562,112,500,40,335,24,3.5,32,1.25,150,8,0.8,9.5,0.7,0,0,59,3.5,1.5,0.625,3152,3111,1056,0.514668039,0.045018536,0.009847081,0.054865616,1.886989646,218,111,0.509174312,438,233,0.53196347,598,314,0.525083612,415,204,0.491566265,274,138,0.503649635,0.714285714,50,0.714285714,50,0.708333333,50,0.3125,64,0.346153846,64,0.347826087,64
2,Runes,Runes2,Predator,Support,9.22.1,Gragas,79,Gragas,TRUE,the Rabble Rouser,"Equal parts jolly and imposing, Gragas is a massive, rowdy brewmaster on his own quest for the perfect pint of ale. Hailing from parts unknown, he now searches for rare ingredients among the unblemished wastes of the Freljord, trying each recipe as he...",Fighter',Mage',Mana,4,7,6,5,Gragas.png,champion1.png,champion,192,0,48,48,600,95,400,47,330,35,3.6,32.1,1.25,125,5.5,0.5,6,0.8,0,0,64,3.5,2.05,0.675,1402,3020,3157,0.434782609,0.050092678,0.006603336,0.056696015,1.822510823,277,114,0.411552347,493,197,0.39959432,672,291,0.433035714,448,212,0.473214286,272,126,0.463235294,0.7,48,0.692307692,48,0.603448276,48,0.230769231,59,0.258064516,59,0.268292683,59
2,Runes,Runes2,Celerity,Support,9.22.1,Janna,40,Janna,TRUE,the Storm's Fury,"Armed with the power of Runeterra's gales, Janna is a mysterious, elemental wind spirit who protects the dispossessed of Zaun. Some believe she was brought into existence by the pleas of Runeterra's sailors who prayed for fair winds as they navigated...",Support',Mage',Mana,3,5,7,7,Janna.png,champion1.png,champion,48,48,48,48,500,70,350,64,315,28,3.8,30,0.5,550,5.5,0.55,11.5,0.4,0,0,46,1.5,2.95,0.625,3117,3504,3107,0.511422977,0.070991659,0.005560704,0.076552363,1.368763849,387,182,0.470284238,788,421,0.534263959,899,459,0.510567297,613,321,0.52365416,377,184,0.48806366,0.705882353,3,0.666666667,3,0.639175258,3,0.306122449,96,0.347826087,96,0.378378378,96
2,Runes,Runes2,SummonAery,Support,9.22.1,Karma,43,Karma,TRUE,the Enlightened One,"No mortal exemplifies the spiritual traditions of Ionia more than Karma. She is the living embodiment of an ancient soul reincarnated countless times, carrying all her accumulated memories into each new life, and blessed with power that few can...",Mage',Support',Mana,1,7,8,5,Karma.png,champion1.png,champion,432,48,48,48,534,95,374,50,335,26,3.8,30,0.5,525,5.5,0.55,11.5,0.5,0,0,53.544,3.3,2.3,0.625,3504,3020,3092,0.459036898,0.037048193,0.002734013,0.039782206,1.46507917,177,76,0.429378531,397,166,0.41813602,483,239,0.494824017,329,156,0.474164134,213,97,0.455399061,0.681818182,7,0.65,7,0.642857143,7,0.153846154,55,0.166666667,55,0.25,55
2,Runes,Runes2,Overgrowth,Support,9.22.1,Leona,89,Leona,TRUE,the Radiant Dawn,"Imbued with the fire of the sun, Leona is a holy warrior of the Solari who defends Mount Targon with her Zenith Blade and the Shield of Daybreak. Her skin shimmers with starfire while her eyes burn with the power of the celestial Aspect within her...",Tank',Support',Mana,4,8,3,4,Leona.png,champion2.png,champion,96,0,48,48,576.16,87,302.2,40,335,47,3.6,32.1,1.25,125,8.5,0.85,6,0.8,0,0,60.04,3,2.9,0.625,3117,3401,3050,0.530238241,0.151714551,0.171709917,0.323424467,1.377135241,815,428,0.525153374,1517,839,0.55306526,2045,1096,0.53594132,1339,691,0.516056759,832,418,0.502403846,0.733333333,19,0.714285714,19,0.711111111,19,0.377358491,194,0.391304348,194,0.392857143,194
2,Runes,Runes2,Scorch,Support,9.22.1,Lulu,117,Lulu,TRUE,the Fae Sorceress,"The yordle mage Lulu is known for conjuring dreamlike illusions and fanciful creatures as she roams Runeterra with her fairy companion Pix. Lulu shapes reality on a whim, warping the fabric of the world, and what she views as the constraints of this...",Support',Mage',Mana,4,5,7,5,Lulu.png,champion2.png,champion,240,0,48,48,525,74,350,55,330,28.22,3.7,30,0.5,550,6,0.6,11,0.6,0,0,46.368,2.6,2.25,0.625,3504,3117,3098,0.519337017,0.05871177,0.010518999,0.069230769,1.373550456,302,154,0.509933775,630,325,0.515873016,809,416,0.51421508,502,258,0.513944223,291,163,0.560137457,1,9,0.730769231,9,0.714285714,9,0.352941176,85,0.357142857,85,0.357142857,85
2,Runes,Runes2,ArcaneComet,Support,9.22.1,Lux,99,Lux,TRUE,the Lady of Luminosity,"Luxanna Crownguard hails from Demacia, an insular realm where magical abilities are viewed with fear and suspicion. Able to bend light to her will, she grew up dreading discovery and exile, and was forced to keep her power secret, in order to preserve...",Mage',Support',Mana,2,4,9,5,Lux.png,champion2.png,champion,288,0,48,48,490,85,480,23.5,330,18.72,4,30,0.5,550,5.5,0.55,8,0.8,0,0,53.54,3.3,1,0.669,3020,3285,3098,0.502155172,0.129008341,0.018721038,0.147729379,1.846222774,696,350,0.502873563,1185,589,0.497046414,1544,758,0.490932642,1250,627,0.5016,893,472,0.528555431,0.756756757,75,0.631578947,75,0.593406593,75,0.340425532,172,0.363636364,172,0.392405063,172
2,Runes,Runes2,Scorch,Support,9.22.1,Malphite,54,Malphite,TRUE,Shard of the Monolith,"A massive creature of living stone, Malphite struggles to impose blessed order on a chaotic world. Birthed as a servitor-shard to an otherworldly obelisk known as the Monolith, he used his tremendous elemental strength to maintain and protect his...",Tank',Fighter',Mana,5,9,7,2,Malphite.png,champion2.png,champion,336,0,48,48,574.2,90,282.2,40,335,37,3.75,32.1,1.25,125,7,0.55,7.324,0.55,0,0,61.97,4,3.4,0.736,3020,3047,3025,0.503139717,0.088554217,0.098076923,0.18663114,1.964157706,393,200,0.508905852,841,425,0.505350773,1118,580,0.518783542,867,428,0.493656286,603,290,0.48092869,0.692307692,109,0.65,109,0.637931034,109,0.272727273,113,0.294117647,113,0.315789474,113
2,Runes,Runes2,BiscuitDelivery,Support,9.22.1,Maokai,57,Maokai,TRUE,the Twisted Treant,"Maokai is a rageful, towering treant who fights the unnatural horrors of the Shadow Isles. He was twisted into a force of vengeance after a magical cataclysm destroyed his home, surviving undeath only through the Waters of Life infused within his...",Tank',Mage',Mana,3,8,6,3,Maokai.png,champion2.png,champion,432,0,48,48,565,95,377.28,43,335,39,4,32.1,1.25,125,5,0.75,7.2,0.6,0,0,63.54,3.3,2.125,0.8,3065,3068,3111,0.502712477,0.025625579,0.001552363,0.027177943,1.616039744,125,63,0.504,253,133,0.5256917,354,171,0.483050847,223,107,0.479820628,151,82,0.543046358,0.8,17,0.714285714,17,0.7,17,0.285714286,31,0.295454545,31,0.3,31
2,Runes,Runes2,PerfectTiming,Support,9.22.1,Morgana,25,Morgana,TRUE,the Fallen,"Conflicted between her celestial and mortal natures, Morgana bound her wings to embrace humanity, and inflicts her pain and bitterness upon the dishonest and the corrupt. She rejects laws and traditions she believes are unjust, and fights for truth from...",Mage',Support',Mana,1,6,8,1,Morgana.png,champion2.png,champion,192,48,48,48,560,90,340,60,330,25,3.8,30,0.5,450,5.5,0.4,11,0.4,0,0,56,3.5,1.53,0.625,3157,3117,3092,0.498219232,0.117099166,0.498563485,0.615662651,1.521572595,590,307,0.520338983,1153,610,0.52905464,1493,721,0.482920295,1087,547,0.503219871,731,333,0.455540356,0.833333333,27,0.666666667,27,0.652173913,27,0.4,190,0.40990991,190,0.416666667,190
2,Runes,Runes2,Scorch,Support,9.22.1,Nami,267,Nami,TRUE,the Tidecaller,"A headstrong young vastaya of the seas, Nami was the first of the Marai tribe to leave the waves and venture onto dry land, when their ancient accord with the Targonians was broken. With no other option, she took it upon herself to complete the sacred...",Support',Mage',Mana,4,3,7,5,Nami.png,champion2.png,champion,240,48,48,48,489.32,74,377.24,43,335,29,4,30,0.5,550,5.5,0.55,11.5,0.4,0,0,51.208,3.1,2.61,0.644,3117,3504,3107,0.51679407,0.10002317,0.006278962,0.106302132,1.3657927,562,304,0.540925267,1026,532,0.518518519,1224,608,0.496732026,953,499,0.523609654,552,288,0.52173913,0.846153846,4,0.842105263,4,0.666666667,4,0.266666667,157,0.4,157,0.4,157
2,Runes,Runes2,BiscuitDelivery,Support,9.22.1,Nautilus,111,Nautilus,TRUE,the Titan of the Depths,"A lonely legend as old as the first piers sunk in Bilgewater, the armored goliath known as Nautilus roams the dark waters off the coast of the Blue Flame Isles. Driven by a forgotten betrayal, he strikes without warning, swinging his enormous anchor to...",Tank',Fighter',Mana,4,6,6,6,Nautilus.png,champion2.png,champion,336,48,48,48,576.48,86,400,47,325,39,3.75,32.1,1.25,175,8.5,0.55,8.626,0.5,0,0,61,3.3,1,0.706,3401,3117,2055,0.516269897,0.164481001,0.310658017,0.475139018,1.453775193,907,480,0.5292172,1729,894,0.517061885,2115,1084,0.512529551,1495,767,0.513043478,853,440,0.515826495,0.689655172,38,0.657142857,38,0.633802817,38,0.384615385,209,0.434466019,209,0.441860465,209
2,Runes,Runes2,CosmicInsight,Support,9.22.1,Neeko,518,Neeko,TRUE,the Curious Chameleon,"Hailing from a long lost tribe of vastaya, Neeko can blend into any crowd by borrowing the appearances of others, even absorbing something of their emotional state to tell friend from foe in an instant. No one is ever sure where—or who—Neeko might be...",Mage',Support',Mana,1,1,9,5,Neeko.png,champion2.png,champion,384,48,48,48,540,90,450,30,340,21,4,30,0.5,550,7.5,0.75,7,0.7,0,0,48,2.5,3,0.625,3020,3285,1056,0.487838777,0.033341057,0.005931418,0.039272475,1.843988198,176,89,0.505681818,305,143,0.468852459,438,216,0.493150685,306,146,0.477124183,214,108,0.504672897,0.75,22,0.727272727,22,0.684210526,22,0.294117647,39,0.3,39,0.307692308,39
2,Runes,Runes2,BonePlating,Support,9.22.1,Poppy,78,Poppy,TRUE,Keeper of the Hammer,"Runeterra has no shortage of valiant champions, but few are as tenacious as Poppy. Bearing the legendary hammer of Orlon, a weapon twice her size, this determined yordle has spent untold years searching in secret for the fabled “Hero of Demacia,” said...",Tank',Fighter',Mana,6,7,2,6,Poppy.png,champion2.png,champion,288,96,48,48,540,90,280,40,345,38,3.5,32,1.25,125,8,0.8,7,0.7,0,0,64,4,2.5,0.625,3047,3068,3111,0.443902439,0.023748842,0.007136237,0.030885079,1.792268786,118,58,0.491525424,250,123,0.492,288,130,0.451388889,211,83,0.393364929,158,61,0.386075949,0.785714286,34,0.707317073,34,0.692307692,34,0.125,28,0.2,28,0.222222222,28
2,Runes,Runes2,Demolish,Support,9.22.1,Pyke,555,Pyke,TRUE,the Bloodharbor Ripper,"A renowned harpooner from the slaughter docks of Bilgewater, Pyke should have met his death in the belly of a gigantic jaull-fish… and yet, he returned. Now, stalking the dank alleys and backways of his former hometown, he uses his new supernatural...",Support',Assassin',Mana,9,3,1,7,Pyke.png,champion2.png,champion,336,96,48,48,600,90,415,50,330,45,5,32,1.5,150,7,0.5,8,1,0,0,62,2,2.5,0.667,3117,3147,3142,0.483492296,0.0947405,0.247868397,0.342608897,2.000437324,458,228,0.497816594,978,463,0.473415133,1221,568,0.465192465,910,455,0.5,522,263,0.503831418,0.9,22,0.782608696,22,0.681818182,22,0.285714286,109,0.318181818,109,0.353982301,109
2,Runes,Runes2,Revitalize,Support,9.22.1,Rakan,497,Rakan,TRUE,The Charmer,"As mercurial as he is charming, Rakan is an infamous vastayan troublemaker and the greatest battle-dancer in Lhotlan tribal history. To the humans of the Ionian highlands, his name has long been synonymous with wild festivals, uncontrollable parties...",Support',,Mana,2,4,8,5,Rakan.png,champion3.png,champion,0,0,48,48,540,85,315,50,335,32,3.9,32.1,1.25,300,5,0.5,8.75,0.5,0,0,62,3.5,3,0.635,3117,3050,2055,0.469578783,0.059406858,0.008271548,0.067678406,1.340088569,359,158,0.440111421,644,279,0.433229814,752,362,0.481382979,499,238,0.476953908,310,167,0.538709677,0.71559633,10,0.675,10,0.653846154,10,0.2,65,0.26984127,65,0.3125,65
2,Runes,Runes2,Transcendence,Support,9.22.1,Senna,235,Senna,TRUE,the Redeemer,"Cursed from childhood to be haunted by the supernatural Black Mist, Senna joined a sacred order known as the Sentinels of Light, and fiercely fought back—only to be killed, her soul imprisoned in a lantern by the cruel wraith Thresh. But refusing to...",Marksman',Mage',Mana,7,2,6,7,Senna.png,champion3.png,champion,432,0,48,48,520,85,350,45,330,28,3.5,30,0.5,600,3.5,0.55,11.5,0.4,0,0,50,0,4,0.625,3009,3147,3098,0.495897287,0.240013902,0.414365153,0.654379055,1.749183992,1253,634,0.505985634,2481,1249,0.503426038,3091,1543,0.4991912,2207,1062,0.481196194,1327,649,0.489073097,0.642857143,96,0.617021277,96,0.602409639,96,0.381889764,348,0.393939394,348,0.412280702,348
2,Runes,Runes2,RelentlessHunter,Support,9.22.1,Shaco,35,Shaco,TRUE,the Demon Jester,"Crafted long ago as a plaything for a lonely prince, the enchanted marionette Shaco now delights in murder and mayhem. Corrupted by dark magic and the loss of his beloved charge, the once-kind puppet finds pleasure only in the misery of the poor souls...",Assassin',,Mana,8,4,6,9,Shaco.png,champion3.png,champion,0,48,48,48,587,89,297.2,40,350,30,3.5,32.1,1.25,125,8.5,0.55,7.156,0.45,0,0,63,3,3,0.694,3147,3006,3020,0.530499586,0.083943466,0.387001854,0.47094532,2.329949506,413,197,0.476997579,700,350,0.5,1049,576,0.549094376,849,467,0.550058893,612,332,0.54248366,0.68627451,82,0.685185185,82,0.68,82,0.376470588,113,0.388888889,113,0.4,113
2,Runes,Runes2,BonePlating,Support,9.22.1,Shen,98,Shen,TRUE,the Eye of Twilight,"Among the secretive, Ionian warriors known as the Kinkou, Shen serves as their leader, the Eye of Twilight. He longs to remain free from the confusion of emotion, prejudice, and ego, and walks the unseen path of dispassionate judgment between the spirit...",Tank',,Energy,3,9,3,4,Shen.png,champion3.png,champion,48,48,48,48,540,85,400,0,340,34,3,32.1,1.25,125,8.5,0.75,50,0,0,0,60,3,3,0.751,3068,3047,1054,0.493077742,0.043512512,0.003359592,0.046872104,1.775173512,227,115,0.50660793,432,223,0.516203704,540,263,0.487037037,414,180,0.434782609,265,145,0.547169811,0.761904762,39,0.733333333,39,0.714285714,39,0.24,53,0.340909091,53,0.344827586,53
