,version,id,key,name,HardCCs,Top,Jungle,Mid,ADC,Support,title,blurb,Tag1,Tag2,partype,info.attack,info.defense,info.magic,info.difficulty,image.full,image.sprite,image.group,image.x,image.y,image.w,image.h,stats.hp,stats.hpperlevel,stats.mp,stats.mpperlevel,stats.movespeed,stats.armor,stats.armorperlevel,stats.spellblock,stats.spellblockperlevel,stats.attackrange,stats.hpregen,stats.hpregenperlevel,stats.mpregen,stats.mpregenperlevel,stats.crit,stats.critperlevel,stats.attackdamage,stats.attackdamageperlevel,stats.attackspeedperlevel,stats.attackspeed,Runes0,Items0,Spells0,Allies0,Counters0,Runes1,Items1,Spells1,Allies1,Counters1,Runes2,Items2,Spells2,Allies2,Counters2,win_rate,pick_rate,ban_rate,pick_ban_rate,average_KDA,duration0-20_total,duration0-20_wins,duration0-20_winrate,duration20-25_total,duration20-25_wins,duration20-25_winrate,duration25-30_total,duration25-30_wins,duration25-30_winrate,duration30-35_total,duration30-35_wins,duration30-35_winrate,duration35+_total,duration35+_wins,duration35+_winrate,Allies0_winrate,Allies0_samples,Allies1_winrate,Allies1_samples,Allies2_winrate,Allies2_samples,Counters0_winrate,Counters0_samples,Counters1_winrate,Counters1_samples,Counters2_winrate,Counters2_samples
88,9.22.1,Qiyana,246,Qiyana,TRUE,,TRUE,TRUE,,,Empress of the Elements,"In the jungle city of Ixaocan, Qiyana plots her own ruthless path to the high seat of the Yun Tal. Last in line to succeed her parents, she faces those who stand in her way with brash confidence and unprecedented mastery over elemental magic. With the...",Assassin',Fighter',Mana,0,2,4,8,Qiyana.png,champion2.png,champion,384,96,48,48,590,90,320,50,335,28,3.5,32.1,1.25,150,8.5,0.65,8,0.7,0,0,64,3.1,2.1,0.625,8112,3147,4,115,44,8143,3117,14,80,77,8138,3142,11,420,9,0.45018115942028986,0.10231696014828545,0.13853104726598703,0.24084800741427248,2.108313963883426,540,252,0.4666666666666667,1077,452,0.41968430826369546,1303,574,0.4405218726016884,927,436,0.4703344120819849,569,274,0.48154657293497366,0.6470588235294118,155,0.6129032258064516,155,0.547945205479452,155,0.2653061224489796,139,0.2777777777777778,139,0.3026315789473684,139
89,9.22.1,Quinn,133,Quinn,FALSE,TRUE,,TRUE,,,Demacia's Wings,"Quinn is an elite ranger-knight of Demacia, who undertakes dangerous missions deep in enemy territory. She and her legendary eagle, Valor, share an unbreakable bond, and their foes are often slain before they realize they are fighting not one, but two...",Marksman',Assassin',Mana,9,4,2,5,Quinn.png,champion2.png,champion,432,96,48,48,532.8,85,268.8,35,335,28,3.5,30,0.5,525,5.5,0.55,6.972,0.4,0,0,59,2.4,3.1,0.668,8014,3006,4,39,33,9111,3031,14,59,203,9104,1055,12,19,516,0.5053037608486017,0.02402687673772011,0.008595922150139018,0.03262279888785913,2.0171623021156977,107,51,0.4766355140186916,236,116,0.4915254237288136,276,149,0.5398550724637681,263,126,0.4790874524714829,155,82,0.5290322580645161,0.7857142857142857,33,0.7727272727272727,33,0.7142857142857143,33,0.14285714285714285,36,0.2727272727272727,36,0.2777777777777778,36
90,9.22.1,Rakan,497,Rakan,TRUE,,,,,TRUE,The Charmer,"As mercurial as he is charming, Rakan is an infamous vastayan troublemaker and the greatest battle-dancer in Lhotlan tribal history. To the humans of the Ionian highlands, his name has long been synonymous with wild festivals, uncontrollable parties...",Support',,Mana,2,4,8,5,Rakan.png,champion3.png,champion,0,0,48,48,540,85,315,50,335,32,3.9,32.1,1.25,300,5,0.5,8.75,0.5,0,0,62,3.5,3,0.635,8473,3117,4,29,429,8465,3050,14,27,154,8453,2055,3,110,136,0.46957878315132606,0.05940685820203893,0.008271547729379054,0.06767840593141798,1.3400885686406965,359,158,0.4401114206128134,644,279,0.4332298136645963,752,362,0.48138297872340424,499,238,0.47695390781563124,310,167,0.5387096774193548,0.7155963302752294,10,0.675,10,0.6538461538461539,10,0.2,65,0.2698412698412698,65,0.3125,65
91,9.22.1,Rammus,33,Rammus,TRUE,,TRUE,,,,the Armordillo,"Idolized by many, dismissed by some, mystifying to all, the curious being Rammus is an enigma. Protected by a spiked shell, he inspires increasingly disparate theories on his origin wherever he goes—from demigod, to sacred oracle, to a mere beast...",Tank',Fighter',Mana,4,10,5,5,Rammus.png,champion3.png,champion,48,0,48,48,564.48,86,310.44,33,335,36,4.3,32.1,1.25,125,8,0.55,7.84,0.5,0,0,55.88,3.5,2.215,0.625,8439,1401,11,16,82,8429,3075,4,112,62,9111,3047,6,75,127,0.4890710382513661,0.025440222428174234,0.03227525486561631,0.05771547729379055,1.7590041493775934,116,60,0.5172413793103449,237,110,0.4641350210970464,335,161,0.48059701492537316,244,126,0.5163934426229508,166,80,0.4819277108433735,0.71875,32,0.7,32,0.696969696969697,32,0.24,29,0.25,29,0.2631578947368421,29
92,9.22.1,RekSai,421,Rek'Sai,TRUE,,TRUE,,,,the Void Burrower,"An apex predator, Rek'Sai is a merciless Void-spawn that tunnels beneath the ground to ambush and devour unsuspecting prey. Her insatiable hunger has laid waste to entire regions of the once-great empire of Shurima—merchants, traders, even armed...",Fighter',,Rage,8,5,2,3,RekSai.png,champion3.png,champion,96,0,48,48,570,85,100,0,335,36,3.75,32.1,1.25,175,7.5,0.65,0,0,0,0,64,3,2,0.667,9111,1400,11,136,150,9923,3071,4,432,44,8105,3047,14,41,90,0.4791238877481177,0.03385078776645042,0.012743280815569972,0.04659406858202039,2.2532712632108707,202,107,0.5297029702970297,388,201,0.5180412371134021,441,208,0.47165532879818595,265,108,0.4075471698113208,165,76,0.46060606060606063,0.7,40,0.7,40,0.6666666666666666,40,0.21052631578947367,36,0.25,36,0.2777777777777778,36
93,9.22.1,Renekton,58,Renekton,TRUE,TRUE,,TRUE,,,the Butcher of the Sands,"Renekton is a terrifying, rage-fueled Ascended being from the scorched deserts of Shurima. Once, he was his empire's most esteemed warrior, leading the nation's armies to countless victories. However, after the empire's fall, Renekton was entombed...",Fighter',Tank',Fury,8,5,2,3,Renekton.png,champion3.png,champion,144,0,48,48,575,87,100,0,345,35,4,32.1,1.25,125,8,0.75,0,0,0,0,69,3.75,2.75,0.665,9111,3071,4,115,427,8473,3161,12,72,72,9104,3047,14,68,203,0.4848803576124113,0.08811399443929564,0.10006950880444856,0.18818350324374422,1.9873751180476167,483,258,0.5341614906832298,930,453,0.4870967741935484,1071,506,0.47245564892623715,825,418,0.5066666666666667,494,209,0.4230769230769231,0.71875,115,0.6363636363636364,115,0.6071428571428571,115,0.16666666666666666,93,0.26666666666666666,93,0.3409090909090909,93
94,9.22.1,Rengar,107,Rengar,TRUE,TRUE,TRUE,,,,the Pridestalker,"Rengar is a ferocious vastayan trophy hunter who lives for the thrill of tracking down and killing dangerous creatures. He scours the world for the most fearsome beasts he can find, especially seeking any trace of Kha'Zix, the void creature who...",Assassin',Fighter',Ferocity,7,4,2,8,Rengar.png,champion3.png,champion,192,0,48,48,585,90,4,0,345,34,3,32.1,1.25,125,7,0.5,0,0,0,0,68,3,3,0.667,8143,3147,4,427,48,8112,3077,11,2,57,8138,3142,12,62,30,0.5222882615156018,0.0623725671918443,0.07747914735866543,0.13985171455050974,2.3214532220618684,334,156,0.46706586826347307,638,334,0.5235109717868338,806,405,0.5024813895781638,547,301,0.5502742230347349,367,210,0.5722070844686649,0.8,68,0.7647058823529411,68,0.7222222222222222,68,0.3,77,0.3448275862068966,77,0.3783783783783784,77
95,9.22.1,Riven,92,Riven,TRUE,TRUE,,TRUE,,,the Exile,"Once a swordmaster in the warhosts of Noxus, Riven is an expatriate in a land she previously tried to conquer. She rose through the ranks on the strength of her conviction and brutal efficiency, and was rewarded with a legendary runic blade and a...",Fighter',Assassin',None,8,5,1,8,Riven.png,champion3.png,champion,240,0,48,48,558.48,86,0,0,340,33,3.2,32.1,1.25,125,7,0.5,0,0,0,0,64,3,3.5,0.625,9111,3812,4,41,117,8010,3071,12,163,75,8347,3047,14,268,432,0.4909090909090909,0.07773401297497683,0.04420759962928637,0.1219416126042632,2.0634859981440035,425,204,0.48,822,397,0.4829683698296837,1002,498,0.49700598802395207,688,347,0.5043604651162791,418,201,0.48086124401913877,0.7,110,0.696969696969697,110,0.6470588235294118,110,0.3125,90,0.34375,90,0.35526315789473684,90
96,9.22.1,Rumble,68,Rumble,FALSE,TRUE,,TRUE,,,the Mechanized Menace,"Rumble is a young inventor with a temper. Using nothing more than his own two hands and a heap of scrap, the feisty yordle constructed a colossal mech suit outfitted with an arsenal of electrified harpoons and incendiary rockets. Though others may scoff...",Fighter',Mage',Heat,3,6,8,10,Rumble.png,champion3.png,champion,288,0,48,48,589,85,100,0,345,30.88,3.5,32.1,1.25,125,8,0.6,0,0,0,0,61.036,3.2,1.85,0.644,8237,3020,4,37,69,8229,3151,12,23,203,8135,3157,14,76,61,0.5061643835616438,0.033827618164967564,0.004610750695088045,0.03843836886005561,2.061138169700077,181,94,0.5193370165745856,340,192,0.5647058823529412,394,192,0.4873096446700508,308,144,0.4675324675324675,237,117,0.4936708860759494,0.8260869565217391,45,0.75,45,0.7333333333333333,45,0.2631578947368421,39,0.2727272727272727,39,0.30952380952380953,39
97,9.22.1,Ryze,13,Ryze,TRUE,TRUE,,TRUE,,,the Rune Mage,"Widely considered one of the most adept sorcerers on Runeterra, Ryze is an ancient, hard-bitten archmage with an impossibly heavy burden to bear. Armed with immense arcane power and a boundless constitution, he tirelessly hunts for World Runes—fragments...",Mage',Fighter',Mana,2,2,10,7,Ryze.png,champion3.png,champion,336,0,48,48,570.48,98,300,50,340,21.552,3,34,0.5,550,8,0.8,8,0.8,0,0,55.04,3,2.112,0.625,8230,3040,4,142,44,8226,3020,12,61,55,8210,3027,14,90,115,0.4778560978853571,0.17421223354958296,0.10097312326227989,0.27518535681186285,1.9386260248271607,928,431,0.4644396551724138,1771,835,0.47148503670242803,2247,1094,0.48687138406764574,1595,765,0.47962382445141066,978,468,0.4785276073619632,0.6176470588235294,181,0.6,181,0.5915492957746479,181,0.3484848484848485,208,0.38,208,0.3888888888888889,208
98,9.22.1,Sejuani,113,Sejuani,TRUE,,TRUE,,,,Fury of the North,"Sejuani is the brutal, unforgiving Iceborn warmother of the Winter's Claw, one of the most feared tribes of the Freljord. Her people's survival is a constant, desperate battle against the elements, forcing them to raid Noxians, Demacians, and Avarosans...",Tank',Fighter',Mana,5,7,6,4,Sejuani.png,champion3.png,champion,384,0,48,48,560,95,400,40,340,34,4.25,32.1,1.25,150,8.5,1,7,0.7,0,0,66,4,3.5,0.625,8439,1401,4,9,6,8451,3047,11,37,201,9111,3083,12,61,110,0.47184684684684686,0.02057460611677479,0.004193697868396663,0.024768303985171453,1.8263710618436406,105,54,0.5142857142857142,179,88,0.49162011173184356,281,127,0.45195729537366547,209,92,0.44019138755980863,114,58,0.5087719298245614,0.6666666666666666,19,0.6666666666666666,19,0.6538461538461539,19,0.2,25,0.2727272727272727,25,0.2857142857142857,25
99,9.22.1,Senna,235,Senna,TRUE,,,,TRUE,TRUE,the Redeemer,"Cursed from childhood to be haunted by the supernatural Black Mist, Senna joined a sacred order known as the Sentinels of Light, and fiercely fought back—only to be killed, her soul imprisoned in a lantern by the cruel wraith Thresh. But refusing to...",Marksman',Mage',Mana,7,2,6,7,Senna.png,champion3.png,champion,432,0,48,48,520,85,350,45,330,28,3.5,30,0.5,600,3.5,0.55,11.5,0.4,0,0,50,0,4,0.625,8226,3009,4,37,240,8214,3147,14,44,115,8210,3098,7,89,203,0.495897287382952,0.24001390176088971,0.41436515291936976,0.6543790546802595,1.749183992052792,1253,634,0.5059856344772546,2481,1249,0.5034260378879484,3091,1543,0.4991912002588159,2207,1062,0.4811961939284096,1327,649,0.48907309721175585,0.6428571428571429,96,0.6170212765957447,96,0.6024096385542169,96,0.38188976377952755,348,0.3939393939393939,348,0.41228070175438597,348
100,9.22.1,Shaco,35,Shaco,TRUE,,TRUE,,,TRUE,the Demon Jester,"Crafted long ago as a plaything for a lonely prince, the enchanted marionette Shaco now delights in murder and mayhem. Corrupted by dark magic and the loss of his beloved charge, the once-kind puppet finds pleasure only in the misery of the poor souls...",Assassin',,Mana,8,4,6,9,Shaco.png,champion3.png,champion,0,48,48,48,587,89,297.2,40,350,30,3.5,32.1,1.25,125,8.5,0.55,7.156,0.45,0,0,63,3,3,0.694,8138,3147,14,133,240,8143,3006,11,69,136,8105,3020,4,29,42,0.5304995859784709,0.08394346617238184,0.3870018535681186,0.47094531974050047,2.329949505575426,413,197,0.47699757869249393,700,350,0.5,1049,576,0.5490943755958055,849,467,0.5500588928150766,612,332,0.5424836601307189,0.6862745098039216,82,0.6851851851851852,82,0.68,82,0.3764705882352941,113,0.3888888888888889,113,0.4,113
101,9.22.1,Shen,98,Shen,TRUE,TRUE,,,,TRUE,the Eye of Twilight,"Among the secretive, Ionian warriors known as the Kinkou, Shen serves as their leader, the Eye of Twilight. He longs to remain free from the confusion of emotion, prejudice, and ego, and walks the unseen path of dispassionate judgment between the spirit...",Tank',,Energy,3,9,3,4,Shen.png,champion3.png,champion,48,48,48,48,540,85,400,0,340,34,3,32.1,1.25,125,8.5,0.75,50,0,0,0,60,3,3,0.751,8437,3068,4,201,69,8401,3047,12,163,11,8473,1054,14,31,112,0.49307774227902024,0.04351251158480074,0.003359592215013902,0.04687210379981464,1.7751735123449768,227,115,0.5066079295154186,432,223,0.5162037037037037,540,263,0.48703703703703705,414,180,0.43478260869565216,265,145,0.5471698113207547,0.7619047619047619,39,0.7333333333333333,39,0.7142857142857143,39,0.24,53,0.3409090909090909,53,0.3448275862068966,53
102,9.22.1,Shyvana,102,Shyvana,FALSE,,TRUE,,,,the Half-Dragon,"Shyvana is a creature with the magic of a rune shard burning within her heart. Though she often appears humanoid, she can take her true form as a fearsome dragon, incinerating her foes with fiery breath. Having saved the life of the crown prince Jarvan...",Fighter',Tank',Fury,8,6,3,4,Shyvana.png,champion3.png,champion,96,48,48,48,595,95,100,0,350,38,3.35,32.1,1.25,125,8.5,0.8,0,0,0,0,66,3.4,2.5,0.658,8128,3020,11,37,68,8135,1402,4,420,50,8138,3115,14,107,55,0.5023299161230196,0.024860982391102873,0.0038693234476367007,0.028730305838739572,2.198100912306833,119,59,0.4957983193277311,257,127,0.49416342412451364,304,142,0.46710526315789475,232,123,0.5301724137931034,161,88,0.546583850931677,0.7333333333333333,30,0.7222222222222222,30,0.7142857142857143,30,0.25,26,0.25,26,0.2903225806451613,26
103,9.22.1,Singed,27,Singed,TRUE,TRUE,,,,,the Mad Chemist,"Singed is a Zaunite alchemist of unmatched intellect, who has devoted his life to pushing the boundaries of knowledge—with no price, even his own sanity, too high to pay. Is there a method to his madness? His concoctions rarely fail, but it appears to...",Tank',Fighter',Mana,4,8,7,5,Singed.png,champion3.png,champion,144,48,48,48,610,85,330,45,345,37,3.5,32.1,1.25,125,9.5,0.55,7.5,0.55,0,0,63,3.375,1.9,0.613,8135,3116,4,15,421,9111,3151,6,37,74,8010,1082,12,3,34,0.49886963074604374,0.030746061167747914,0.003776645041705283,0.0345227062094532,1.7160301376981033,163,77,0.4723926380368098,274,121,0.4416058394160584,401,198,0.4937655860349127,295,164,0.5559322033898305,194,102,0.5257731958762887,0.7241379310344828,40,0.7241379310344828,40,0.7142857142857143,40,0.17647058823529413,40,0.2608695652173913,40,0.3076923076923077,40
104,9.22.1,Sion,14,Sion,TRUE,TRUE,,,,,The Undead Juggernaut,"A war hero from a bygone era, Sion was revered in Noxus for choking the life out of a Demacian king with his bare hands—but, denied oblivion, he was resurrected to serve his empire even in death. His indiscriminate slaughter claimed all who stood in his...",Tank',Fighter',Mana,5,9,3,5,Sion.png,champion3.png,champion,192,48,48,48,545,73,330,42,345,32,3,32.1,1.25,175,7.5,0.8,8,0.6,0,0,68,4,1.3,0.679,8451,3047,4,114,34,8446,3068,12,119,117,8437,2033,14,5,555,0.4975609756097561,0.028498609823911027,0.0016218721037998146,0.030120481927710843,1.699446386946387,127,57,0.44881889763779526,289,171,0.5916955017301038,361,190,0.5263157894736842,278,121,0.4352517985611511,175,73,0.41714285714285715,0.7,33,0.6981132075471698,33,0.6875,33,0.3333333333333333,42,0.3548387096774194,42,0.36363636363636365,42
105,9.22.1,Sivir,15,Sivir,FALSE,,,,TRUE,,the Battle Mistress,"Sivir is a renowned fortune hunter and mercenary captain who plies her trade in the deserts of Shurima. Armed with her legendary jeweled crossblade, she has fought and won countless battles for those who can afford her exorbitant price. Known for her...",Marksman',,Mana,9,3,1,4,Sivir.png,champion3.png,champion,240,48,48,48,532,88,284,50,335,26,3.25,30,0.5,500,3.25,0.55,8,0.9,0,0,61,3,1.6,0.625,8014,3006,4,78,68,9111,3508,7,115,26,8008,3031,12,27,432,0.5108225108225108,0.042817423540315105,0.007553290083410566,0.05037071362372567,2.110438895611044,216,120,0.5555555555555556,446,225,0.5044843049327354,561,287,0.5115864527629234,382,201,0.5261780104712042,243,111,0.4567901234567901,0.7857142857142857,53,0.7272727272727273,53,0.7241379310344828,53,0.32142857142857145,49,0.35714285714285715,49,0.3611111111111111,49
106,9.22.1,Skarner,72,Skarner,TRUE,,TRUE,,,,the Crystal Vanguard,"Skarner is an immense crystalline scorpion from a hidden valley in Shurima. Part of the ancient Brackern race, Skarner and his kin are known for their great wisdom and deep connection to the land, as their souls are fused with powerful life crystals...",Fighter',Tank',Mana,7,6,5,5,Skarner.png,champion3.png,champion,288,48,48,48,601.28,90,320,40,335,38,3.8,32.1,1.25,125,9,0.85,7.206,0.45,0,0,65,4.5,2.1,0.625,8126,3111,4,86,40,8124,1401,11,103,91,8232,1400,12,21,53,0.4970588235294118,0.007877664504170528,0.0009499536607970343,0.008827618164967563,1.98287888395688,48,18,0.375,71,34,0.4788732394366197,108,64,0.5925925925925926,77,36,0.4675324675324675,36,17,0.4722222222222222,0.7,11,0.6923076923076923,11,0.6666666666666666,11,0.2,11,0.3076923076923077,11,0.34782608695652173,11
107,9.22.1,Sona,37,Sona,TRUE,,,,,TRUE,Maven of the Strings,"Sona is Demacia's foremost virtuoso of the stringed etwahl, speaking only through her graceful chords and vibrant arias. This genteel manner has endeared her to the highborn, though others suspect her spellbinding melodies to actually emanate magic—a...",Support',Mage',Mana,5,2,8,4,Sona.png,champion3.png,champion,336,48,48,48,482.36,77,340.6,45,325,28,3.3,30,0.5,550,5.5,0.55,11.5,0.4,0,0,49,3,2.3,0.644,8226,3504,4,142,69,8214,3098,14,68,106,8210,3020,3,127,136,0.5200291332847778,0.03181186283595922,0.0015523632993512512,0.033364226135310475,1.4615682728329673,173,81,0.4682080924855491,335,155,0.4626865671641791,408,233,0.571078431372549,282,150,0.5319148936170213,175,95,0.5428571428571428,0.9230769230769231,4,0.8260869565217391,4,0.75,4,0.23076923076923078,32,0.2413793103448276,32,0.3076923076923077,32
108,9.22.1,Soraka,16,Soraka,TRUE,,,,,TRUE,the Starchild,"A wanderer from the celestial dimensions beyond Mount Targon, Soraka gave up her immortality to protect the mortal races from their own more violent instincts. She endeavors to spread the virtues of compassion and mercy to everyone she meets—even...",Support',Mage',Mana,2,5,7,3,Soraka.png,champion3.png,champion,384,48,48,48,529.04,78,350.8,60,325,32,3.8,30,0.5,550,2.5,0.5,11.5,0.4,0,0,50.04,3,2.14,0.625,8226,3504,4,517,203,8214,3107,21,44,20,8453,3158,14,33,62,0.521425862722791,0.061098239110287306,0.011515291936978684,0.07261353104726599,1.2253170466039056,348,174,0.5,642,335,0.5218068535825545,770,422,0.548051948051948,550,279,0.5072727272727273,327,165,0.5045871559633027,0.7272727272727273,8,0.7272727272727273,8,0.71875,8,0.35714285714285715,85,0.38461538461538464,85,0.41025641025641024,85
109,9.22.1,Swain,50,Swain,TRUE,,,,TRUE,TRUE,the Noxian Grand General,"Jericho Swain is the visionary ruler of Noxus, an expansionist nation that reveres only strength. Though he was cast down and crippled in the Ionian wars, his left arm severed, he seized control of the empire with ruthless determination… and a new...",Mage',Fighter',Mana,2,6,9,8,Swain.png,champion3.png,champion,432,48,48,48,525,85,468,28.5,335,22.72,4,30,0.5,525,7,0.65,8,0.8,0,0,58,2.7,2.11,0.625,8112,3020,4,517,37,8138,3027,14,429,11,8126,3157,12,69,420,0.5073475385745775,0.06306765523632994,0.02537071362372567,0.08843836886005561,1.8184102035557845,334,161,0.4820359281437126,688,359,0.5218023255813954,760,393,0.5171052631578947,586,288,0.49146757679180886,354,180,0.5084745762711864,0.8333333333333334,34,0.6875,34,0.6857142857142857,34,0.35714285714285715,93,0.37037037037037035,93,0.37254901960784315,93
110,9.22.1,Sylas,517,Sylas,TRUE,TRUE,TRUE,TRUE,,,the Unshackled,"Raised in one of Demacia's lesser quarters, Sylas of Dregbourne has come to symbolize the darker side of the Great City. As a boy, his ability to root out hidden sorcery caught the attention of the notorious mageseekers, who eventually imprisoned him...",Mage',Assassin',Mana,3,4,8,5,Sylas.png,champion3.png,champion,0,96,48,48,585,95,280,50,340,32,3,39,1.25,175,9,0.9,7,0.8,0,0,61,3,3.5,0.645,9111,3152,4,50,112,8010,3020,14,16,133,9105,3285,12,103,120,0.4467849223946785,0.020898980537534754,0.01149212233549583,0.03239110287303058,1.9205933682373473,116,52,0.4482758620689655,206,84,0.4077669902912621,282,132,0.46808510638297873,193,89,0.46113989637305697,105,46,0.4380952380952381,0.8333333333333334,26,0.7272727272727273,26,0.7,26,0.16666666666666666,30,0.18181818181818182,30,0.21739130434782608,30
111,9.22.1,Syndra,134,Syndra,TRUE,,,TRUE,,,the Dark Sovereign,"Syndra is a fearsome Ionian mage with incredible power at her command. As a child, she disturbed the village elders with her reckless and wild magic. She was sent away to be taught greater control, but eventually discovered her supposed mentor was...",Mage',Support',Mana,2,3,9,8,Syndra.png,champion3.png,champion,48,96,48,48,523,90,480,40,330,24.712,3.4,30,0.5,550,6.5,0.6,8,0.8,0,0,53.872,2.9,2,0.625,8112,3020,4,38,136,8138,3285,14,429,101,8226,1056,12,163,238,0.4843455299886835,0.06142261353104726,0.02289156626506024,0.0843141797961075,2.1351256983240225,311,165,0.5305466237942122,599,300,0.5008347245409015,776,382,0.49226804123711343,569,263,0.46221441124780316,396,174,0.4393939393939394,0.7692307692307693,73,0.7272727272727273,73,0.6363636363636364,73,0.3333333333333333,72,0.3333333333333333,72,0.35294117647058826,72
112,9.22.1,TahmKench,223,Tahm Kench,TRUE,,,,,TRUE,the River King,"Known by many names throughout history, the demon Tahm Kench travels the waterways of Runeterra, feeding his insatiable appetite with the misery of others. Though he may appear singularly charming and proud, he swaggers through the physical realm like a...",Support',Tank',Mana,3,9,6,5,TahmKench.png,champion3.png,champion,96,96,48,48,600,100,325,40,335,47,3.5,32.1,1.25,175,6.5,0.55,8,1,0,0,56,3.2,2.5,0.658,8451,3401,4,267,104,8473,3009,14,60,254,8446,3047,12,19,91,0.4380165289256198,0.008410565338276181,0.0038461538461538464,0.012256719184430028,1.5712113532691332,45,25,0.5555555555555556,85,33,0.38823529411764707,120,50,0.4166666666666667,70,31,0.44285714285714284,43,20,0.46511627906976744,0.6666666666666666,7,0.6363636363636364,7,0.6,7,0.08333333333333333,16,0.18181818181818182,16,0.2,16
113,9.22.1,Taliyah,163,Taliyah,TRUE,,TRUE,TRUE,,,the Stoneweaver,"Taliyah is a nomadic mage from Shurima, torn between teenage wonder and adult responsibility. She has crossed nearly all of Valoran on a journey to learn the true nature of her growing powers, though more recently she has returned to protect her tribe...",Mage',Support',Mana,1,7,8,5,Taliyah.png,champion3.png,champion,144,96,48,48,532,90,425,30,335,20,3.5,30,0.5,525,7,0.7,9.335,0.85,0,0,58,3.3,1.36,0.625,8138,3020,4,161,26,8135,3165,11,98,63,8126,1402,14,55,101,0.5050215208034433,0.016149212233549582,0.0008341056533827618,0.016983317886932345,2.232024477307496,77,43,0.5584415584415584,167,96,0.5748502994011976,190,90,0.47368421052631576,177,89,0.5028248587570622,86,34,0.3953488372093023,0.75,19,0.7333333333333333,19,0.7272727272727273,19,0.08333333333333333,21,0.1875,21,0.26666666666666666,21
114,9.22.1,Talon,91,Talon,FALSE,,,TRUE,,,the Blade's Shadow,"Talon is the knife in the darkness, a merciless killer able to strike without warning and escape before any alarm is raised. He carved out a dangerous reputation on the brutal streets of Noxus, where he was forced to fight, kill, and steal to survive...",Assassin',,Mana,9,3,1,7,Talon.png,champion3.png,champion,192,96,48,48,588,95,377.2,37,335,30,3.5,39,1.25,125,8.5,0.75,7.6,0.8,0,0,68,3.1,2.9,0.625,8112,3147,4,110,136,8138,3117,14,45,37,8143,3142,12,8,19,0.5111111111111111,0.05734476367006487,0.06091288229842447,0.11825764596848934,2.337997432605905,303,152,0.5016501650165016,522,278,0.5325670498084292,750,378,0.504,549,269,0.4899817850637523,351,188,0.5356125356125356,0.6585365853658537,64,0.6578947368421053,64,0.6454545454545455,64,0.3333333333333333,69,0.35714285714285715,69,0.375,69
115,9.22.1,Taric,44,Taric,TRUE,,,,,TRUE,the Shield of Valoran,"Taric is the Aspect of the Protector, wielding incredible power as Runeterra's guardian of life, love, and beauty. Shamed by a dereliction of duty and exiled from his homeland Demacia, Taric ascended Mount Targon to find redemption, only to discover a...",Support',Fighter',Mana,4,8,5,3,Taric.png,champion3.png,champion,240,96,48,48,575,90,300,60,340,40,3.4,32.1,1.25,150,6,0.5,8.5,0.8,0,0,55,3.5,2,0.625,8453,3401,4,117,77,8465,3109,14,555,41,8463,3050,3,267,15,0.5647607934655776,0.019856348470806303,0.006417979610750695,0.026274328081556997,1.3332544378698226,117,67,0.5726495726495726,235,133,0.5659574468085107,255,141,0.5529411764705883,160,90,0.5625,90,53,0.5888888888888889,1.0,8,0.9,8,0.8461538461538461,8,0.25,22,0.3,22,0.3,22
116,9.22.1,Teemo,17,Teemo,FALSE,TRUE,,,,,the Swift Scout,"Undeterred by even the most dangerous and threatening of obstacles, Teemo scouts the world with boundless enthusiasm and a cheerful spirit. A yordle with an unwavering sense of morality, he takes pride in following the Bandle Scout's Code, sometimes...",Marksman',Assassin',Mana,5,3,7,6,Teemo.png,champion3.png,champion,288,96,48,48,528,90,334,20,330,24.3,3.75,30,0.5,500,5.5,0.65,9.6,0.45,0,0,54,3,3.38,0.69,8135,3151,4,62,136,8126,3020,14,37,48,8226,3115,12,164,5,0.5067497403946002,0.06693697868396664,0.06397126969416125,0.1309082483781279,1.8585080332079078,326,161,0.4938650306748466,576,267,0.4635416666666667,796,395,0.4962311557788945,637,342,0.5368916797488226,554,299,0.5397111913357401,0.8076923076923077,61,0.6744186046511628,61,0.6666666666666666,61,0.2222222222222222,74,0.2777777777777778,74,0.34,74
117,9.22.1,Thresh,412,Thresh,TRUE,,,,,TRUE,the Chain Warden,"Sadistic and cunning, Thresh is an ambitious and restless spirit of the Shadow Isles. Once the custodian of countless arcane secrets, he was undone by a power greater than life or death, and now sustains himself by tormenting and breaking others with...",Support',Fighter',Mana,5,6,6,7,Thresh.png,champion3.png,champion,336,96,48,48,560.52,93,273.92,44,335,28,0,30,0.5,450,7,0.55,6,0.8,0,0,56,2.2,3.5,0.625,8439,3117,4,44,136,8473,3069,14,203,33,8347,3109,3,117,38,0.4973952434881087,0.2045875810936052,0.0803985171455051,0.2849860982391103,1.3699768396245582,1118,563,0.5035778175313059,2113,1048,0.49597728348319925,2642,1301,0.4924299772899319,1878,964,0.5133120340788072,1079,516,0.4782205746061168,0.76,17,0.6238532110091743,17,0.6153846153846154,17,0.3559322033898305,241,0.39823008849557523,241,0.41841004184100417,241
