,version,id,key,name,HardCCs,Top,Jungle,Mid,ADC,Support,title,blurb,Tag1,Tag2,partype,info.attack,info.defense,info.magic,info.difficulty,image.full,image.sprite,image.group,image.x,image.y,image.w,image.h,stats.hp,stats.hpperlevel,stats.mp,stats.mpperlevel,stats.movespeed,stats.armor,stats.armorperlevel,stats.spellblock,stats.spellblockperlevel,stats.attackrange,stats.hpregen,stats.hpregenperlevel,stats.mpregen,stats.mpregenperlevel,stats.crit,stats.critperlevel,stats.attackdamage,stats.attackdamageperlevel,stats.attackspeedperlevel,stats.attackspeed,Runes0,Items0,Spells0,Allies0,Counters0,Runes1,Items1,Spells1,Allies1,Counters1,Runes2,Items2,Spells2,Allies2,Counters2,win_rate,pick_rate,ban_rate,pick_ban_rate,average_KDA
124,9.22.1,Urgot,6,Urgot,True,True,,,,,the Dreadnought,"Once a powerful Noxian headsman, Urgot was betrayed by the empire for which he had killed so many. Bound in iron chains, he was forced to learn the true meaning of strength in the Dredge—a prison mine deep beneath Zaun. Emerging in a disaster that...",Fighter',Tank',Mana,8,5,3,8,Urgot.png,champion4.png,champion,192,0,48,48,585.0,88,340.0,45.0,330,36.0,4.25,32.1,1.25,350,7.5,0.7,7.25,0.8,0,0,63.0,4.0,3.75,0.625,9111,3071,4,235,51,8010,3047,12,245,145,8014,3812,14,51,235,0.49226569608735216,0.03132124943000456,0.01037391700866393,0.041695166438668496,2.070338420703384
125,9.22.1,Varus,110,Varus,True,,,,True,,the Arrow of Retribution,"One of the ancient darkin, Varus was a deadly killer who loved to torment his foes, driving them almost to insanity before delivering the killing arrow. He was imprisoned at the end of the Great Darkin War, but escaped centuries later in the remade...",Marksman',Mage',Mana,7,3,4,2,Varus.png,champion4.png,champion,240,0,48,48,500.0,89,360.0,33.0,330,27.0,3.4,30.0,0.5,575,3.5,0.55,8.0,0.8,0,0,61.0,3.11,3.0,0.6579999999999999,8014,3006,4,235,145,8008,3124,7,245,51,9111,3153,12,157,235,0.4868519909842224,0.03793319653442773,0.0014534883720930232,0.03938668490652075,2.1443081387679728
126,9.22.1,Vayne,67,Vayne,True,True,,,True,,the Night Hunter,"Shauna Vayne is a deadly, remorseless Demacian monster hunter, who has dedicated her life to finding and destroying the demon that murdered her family. Armed with a wrist-mounted crossbow and a heart full of vengeance, she is only truly happy when...",Marksman',Assassin',Mana,10,1,1,8,Vayne.png,champion4.png,champion,288,0,48,48,515.0,89,231.8,35.0,330,23.0,3.4,30.0,0.5,550,3.5,0.55,6.972,0.4,0,0,60.0,2.36,3.3,0.6579999999999999,9111,3006,4,157,145,8014,3153,7,235,157,8005,3124,12,412,235,0.5043698252069917,0.12391700866393068,0.05149908800729594,0.17541609667122662,2.166156536947967
127,9.22.1,Veigar,45,Veigar,True,,,True,,True,the Tiny Master of Evil,"An enthusiastic master of dark sorcery, Veigar has embraced powers that few mortals dare approach. As a free-spirited inhabitant of Bandle City, he longed to push beyond the limitations of yordle magic, and turned instead to arcane texts that had been...",Mage',,Mana,2,2,10,7,Veigar.png,champion4.png,champion,336,0,48,48,505.0,94,490.0,26.0,340,22.55,3.75,30.0,0.5,550,6.5,0.6,8.0,0.8,0,0,50.71,2.625,2.24,0.625,8347,3020,4,235,235,8226,3285,12,51,51,8210,1056,14,64,157,0.4987783595113438,0.08165184678522572,0.038674190606475145,0.12032603739170086,2.079469790382244
128,9.22.1,Velkoz,161,Vel'Koz,True,,,True,,True,the Eye of the Void,"It is unclear if Vel'Koz was the first Void-spawn to emerge on Runeterra, but there has certainly never been another to match his level of cruel, calculating sentience. While his kin devour or defile everything around them, he seeks instead to...",Mage',,Mana,2,2,10,8,Velkoz.png,champion4.png,champion,384,0,48,48,520.0,88,469.0,21.0,340,21.88,3.5,30.0,0.5,525,5.5,0.55,8.0,0.8,0,0,54.9379,3.1416,1.36,0.625,8226,3020,4,51,235,8229,3285,21,145,51,8210,3098,14,64,145,0.49550898203592814,0.05711354309165527,0.010145918832649339,0.06725946192430461,1.933303690529124
129,9.22.1,Vi,254,Vi,True,,True,,,,the Piltover Enforcer,"Once a criminal from the mean streets of Zaun, Vi is a hotheaded, impulsive, and fearsome woman with only a very loose respect for authority figures. Growing up all but alone, Vi developed finely honed survival instincts as well as a wickedly abrasive...",Fighter',Assassin',Mana,8,5,3,4,Vi.png,champion4.png,champion,432,0,48,48,585.0,85,295.0,45.0,340,30.0,4.0,32.1,1.25,125,10.0,1.0,8.0,0.65,0,0,63.0,3.5,2.0,0.644,9111,1400,4,51,145,9104,3078,11,145,235,8439,3047,12,235,51,0.5193591455273698,0.0640389876880985,0.012397400820793434,0.07643638850889194,2.0243825455693205
130,9.22.1,Viktor,112,Viktor,True,True,,True,,,the Machine Herald,"The herald of a new age of technology, Viktor has devoted his life to the advancement of humankind. An idealist who seeks to lift the people of Zaun to a new level of understanding, he believes that only by embracing a glorious evolution of technology...",Mage',,Mana,2,4,10,9,Viktor.png,champion4.png,champion,0,48,48,48,530.0,90,405.0,25.0,335,23.0,4.0,30.0,0.5,525,8.0,0.65,8.0,0.8,0,0,53.0,3.0,2.11,0.6579999999999999,8226,3198,4,235,235,8210,3020,12,145,145,8214,1056,14,51,64,0.5028409090909091,0.030095759233926128,0.00350547195622435,0.03360123119015048,2.0989857250187827
131,9.22.1,Vladimir,8,Vladimir,False,True,,True,,,the Crimson Reaper,"A fiend with a thirst for mortal blood, Vladimir has influenced the affairs of Noxus since the empire's earliest days. In addition to unnaturally extending his life, his mastery of hemomancy allows him to control the minds and bodies of others as easily...",Mage',,Crimson Rush,2,6,8,7,Vladimir.png,champion4.png,champion,48,48,48,48,537.0,96,2.0,0.0,330,23.0,3.3,30.0,0.5,450,7.0,0.6,0.0,0.0,0,0,55.0,3.0,2.0,0.6579999999999999,8210,3152,4,51,145,8230,3020,12,145,235,8275,3157,14,235,51,0.49741868869385647,0.11040811673506612,0.2610864113087095,0.37149452804377564,2.011633177217102
132,9.22.1,Volibear,106,Volibear,True,True,True,,,True,the Thunder's Roar,"The thunderous demigod known as the Thousand-Pierced Bear is the battle-spirit of the Freljord. Thousands of years of constant and bitter wars, fought in the coldest winters, have hardened Volibear into a truly indomitable force, hurling bolts of...",Fighter',Tank',Mana,7,7,4,3,Volibear.png,champion4.png,champion,96,48,48,48,584.48,86,270.4,30.0,345,35.0,3.5,32.1,1.25,125,8.0,0.65,8.092,0.65,0,0,68.0,3.3,2.67,0.6579999999999999,8439,1401,4,235,145,9111,3111,11,145,235,8429,3742,12,51,64,0.5018827326519634,0.05298107615139079,0.008834929320565435,0.061816005471956224,2.0934579439252334
133,9.22.1,Warwick,19,Warwick,True,True,True,,,,the Uncaged Wrath of Zaun,"Warwick is a monster who hunts the gray alleys of Zaun. Transformed by agonizing experiments, his body is fused with an intricate system of chambers and pumps, machinery filling his veins with alchemical rage. Bursting out of the shadows, he preys upon...",Fighter',Tank',Mana,9,5,3,3,Warwick.png,champion4.png,champion,144,48,48,48,550.0,85,280.0,35.0,335,33.0,3.2,32.1,1.25,125,4.0,0.75,7.466,0.575,0,0,65.0,3.0,2.3,0.638,9111,3748,4,235,235,8005,1401,11,51,51,9104,3047,12,145,157,0.5226201696512723,0.0604765161878705,0.015047879616963064,0.07552439580483356,2.1363159169829604
134,9.22.1,Xayah,498,Xayah,True,,,,True,,the Rebel,"Deadly and precise, Xayah is a vastayan revolutionary waging a personal war to save her people. She uses her speed, guile, and razor-sharp feather blades to cut down anyone who stands in her way. Xayah fights alongside her partner and lover, Rakan, to...",Marksman',,Mana,10,6,1,5,Xayah.png,champion4.png,champion,192,48,48,48,561.0,86,340.0,40.0,325,25.0,3.0,30.0,0.5,525,3.25,0.75,8.25,0.75,0,0,60.0,2.9,3.3,0.625,8014,3006,4,245,145,9111,3508,7,157,51,8008,3031,12,111,235,0.47276441216522924,0.12556999544003647,0.05922252621979024,0.1847925216598267,2.161402454724916
135,9.22.1,Xerath,101,Xerath,True,,,True,,True,the Magus Ascendant,"Xerath is an Ascended Magus of ancient Shurima, a being of arcane energy writhing in the broken shards of a magical sarcophagus. For millennia, he was trapped beneath the desert sands, but the rise of Shurima freed him from his ancient prison. Driven...",Mage',,Mana,1,3,10,8,Xerath.png,champion4.png,champion,240,48,48,48,526.0,92,459.0,22.0,340,21.88,3.5,30.0,0.5,525,5.5,0.55,8.0,0.8,0,0,54.7,3.0,1.36,0.625,8226,3020,4,51,235,8229,3285,21,235,51,8237,1056,14,202,64,0.5111352525801195,0.05246808025535796,0.014278385772913817,0.06674646602827178,2.0473788111427944
136,9.22.1,XinZhao,5,Xin Zhao,True,,True,,,,the Seneschal of Demacia,"Xin Zhao is a resolute warrior loyal to the ruling Lightshield dynasty. Once condemned to the fighting pits of Noxus, he survived countless gladiatorial bouts, but after being freed by Demacian forces, he swore his life and allegiance to these brave...",Fighter',Assassin',Mana,8,6,3,2,XinZhao.png,champion4.png,champion,288,48,48,48,570.0,92,273.8,35.0,345,35.0,3.5,32.1,1.25,175,8.0,0.7,7.256,0.45,0,0,66.0,3.0,3.5,0.645,9111,1412,4,235,235,8143,3078,11,145,145,9104,3111,14,51,64,0.49621472814865797,0.04141016871865025,0.00829343365253078,0.04970360237118103,2.0091512239762066
137,9.22.1,Yasuo,157,Yasuo,True,True,,True,True,,the Unforgiven,"An Ionian of deep resolve, Yasuo is an agile swordsman who wields the air itself against his enemies. As a proud young man, he was falsely accused of murdering his master—unable to prove his innocence, he was forced to slay his own brother in self...",Fighter',Assassin',Flow,8,4,4,10,Yasuo.png,champion4.png,champion,336,48,48,48,523.0,87,100.0,0.0,345,30.0,3.4,30.0,1.25,175,6.5,0.9,0.0,0.0,0,0,60.0,3.2,2.5,0.6970000000000001,9111,3006,4,145,235,8014,3031,14,235,145,8135,3087,12,51,51,0.5031073056207707,0.20636684906520747,0.5249658002735978,0.7313326493388053,1.9649606047018129
138,9.22.1,Yorick,83,Yorick,False,True,,,,,Shepherd of Souls,"The last survivor of a long-forgotten religious order, Yorick is both blessed and cursed with power over the dead. Trapped on the Shadow Isles, his only companions are the rotting corpses and shrieking spirits that he gathers to him. Yorick's monstrous...",Fighter',Tank',Mana,6,6,4,6,Yorick.png,champion4.png,champion,384,48,48,48,580.0,100,300.0,40.0,340,39.0,4.0,32.0,1.25,175,8.0,0.8,7.5,0.75,0,0,62.0,5.0,2.0,0.625,9111,3078,4,51,235,8010,2033,12,145,145,8451,3047,14,235,81,0.5,0.025136798905608757,0.01165640674874601,0.03679320565435477,1.8082518483186263
139,9.22.1,Yuumi,350,Yuumi,True,,,,,True,the Magical Cat,"A magical cat from Bandle City, Yuumi was once the familiar of a yordle enchantress, Norra. When her master mysteriously disappeared, Yuumi became the Keeper of Norra's sentient Book of Thresholds, traveling through portals in its pages to search for...",Support',Mage',Mana,5,1,8,2,Yuumi.png,champion4.png,champion,432,48,48,48,480.0,70,400.0,45.0,330,25.0,3.0,25.0,0.3,500,7.0,0.55,10.0,0.4,0,0,55.0,3.1,1.0,0.625,8226,3098,14,81,51,8237,3174,3,51,235,8009,3504,7,145,145,0.4215686274509804,0.046511627906976744,0.12041153670770634,0.1669231646146831,1.5357763386510819
140,9.22.1,Zac,154,Zac,True,,True,,,,the Secret Weapon,"Zac is the product of a toxic spill that ran through a chemtech seam and pooled in an isolated cavern deep in Zaun's Sump. Despite such humble origins, Zac has grown from primordial ooze into a thinking being who dwells in the city's pipes, occasionally...",Tank',Fighter',None,3,7,7,8,Zac.png,champion4.png,champion,0,96,48,48,615.0,95,0.0,0.0,340,33.0,3.5,32.0,1.25,175,8.0,0.5,0.0,0.0,0,0,60.0,3.4,1.6,0.736,8439,1401,4,157,235,8453,3065,11,235,145,8429,3083,14,145,64,0.5268996117581808,0.05138508891928865,0.022970816233470134,0.07435590515275878,2.022251481237656
141,9.22.1,Zed,238,Zed,False,,,True,,,the Master of Shadows,"Utterly ruthless and without mercy, Zed is the leader of the Order of Shadow, an organization he created with the intent of militarizing Ionia's magical and martial traditions to drive out Noxian invaders. During the war, desperation led him to unlock...",Assassin',,Energy,9,2,1,7,Zed.png,champion4.png,champion,48,96,48,48,584.0,85,200.0,0.0,345,32.0,3.5,32.1,1.25,125,7.0,0.65,50.0,0.0,0,0,63.0,3.4,3.3,0.6509999999999999,8112,3147,4,145,157,8138,3142,14,235,235,8106,3111,12,51,145,0.524903071875932,0.09555973552211583,0.32102143182854537,0.4165811673506612,2.3730098173864387
142,9.22.1,Ziggs,115,Ziggs,True,,,True,,,the Hexplosives Expert,"With a love of big bombs and short fuses, the yordle Ziggs is an explosive force of nature. As an inventor's assistant in Piltover, he was bored by his predictable life and befriended a mad, blue-haired bomber named Jinx. After a wild night on the town...",Mage',,Mana,2,4,9,4,Ziggs.png,champion4.png,champion,96,96,48,48,536.0,92,480.0,23.5,325,21.544,3.3,30.0,0.5,550,6.5,0.6,8.0,0.8,0,0,54.208,3.1,2.0,0.6559999999999999,8226,3020,4,235,235,8229,3285,12,51,51,8210,1056,21,412,145,0.5337954939341422,0.01644436844505244,0.0009404924760601915,0.017384860921112633,2.0485915492957747
143,9.22.1,Zilean,26,Zilean,True,,,True,,True,the Chronokeeper,"Once a powerful Icathian mage, Zilean became obsessed with the passage of time after witnessing his homeland's destruction by the Void. Unable to spare even a minute to grieve the catastrophic loss, he called upon ancient temporal magic to divine all...",Support',Mage',Mana,2,5,8,6,Zilean.png,champion4.png,champion,144,96,48,48,504.0,82,452.0,30.0,335,24.0,3.8,30.0,0.5,550,5.5,0.5,11.335,0.8,0,0,51.64,3.0,2.13,0.625,8226,3020,4,145,235,8210,3098,14,51,51,8347,3117,3,64,145,0.5111524163568774,0.030665754673962608,0.00686844505243958,0.037534199726402186,1.5595885093167703
144,9.22.1,Zoe,142,Zoe,True,,,True,,,the Aspect of Twilight,"As the embodiment of mischief, imagination, and change, Zoe acts as the cosmic messenger of Targon, heralding major events that reshape worlds. Her mere presence warps the arcane mathematics governing realities, sometimes causing cataclysms without...",Mage',Support',Mana,1,7,8,5,Zoe.png,champion4.png,champion,192,96,48,48,560.0,92,425.0,25.0,340,20.8,3.5,30.0,0.5,550,6.5,0.6,8.0,0.65,0,0,58.0,3.3,2.5,0.625,8138,3020,4,235,235,8135,3285,14,51,51,8112,1056,21,145,145,0.4828599412340842,0.02909826721386229,0.03183424532603739,0.060932512539899675,2.218990755007704
145,9.22.1,Zyra,143,Zyra,True,,,,,True,Rise of the Thorns,"Born in an ancient, sorcerous catastrophe, Zyra is the wrath of nature given form—an alluring hybrid of plant and human, kindling new life with every step. She views the many mortals of Valoran as little more than prey for her seeded progeny, and thinks...",Mage',Support',Mana,4,3,8,7,Zyra.png,champion4.png,champion,240,96,48,48,504.0,79,418.0,25.0,340,29.0,3.0,30.0,0.5,575,5.5,0.5,13.0,0.4,0,0,53.376000000000005,3.2,2.11,0.625,8226,3020,4,51,235,8237,3151,14,145,51,8229,3098,3,22,145,0.5175023651844843,0.060248518011855906,0.03602371181030552,0.09627222982216142,1.6085894405043342
